Log file open, 01/13/23 19:57:23
[2023.01.13-18.57.27:634][  0]SourceControl: Source control is disabled
[2023.01.13-18.57.27:636][  0]SourceControl: Source control is disabled
[2023.01.13-18.57.27:640][  0]SourceControl: Source control is disabled
[2023.01.13-18.57.27:643][  0]LogUProjectInfo: Found projects:
[2023.01.13-18.57.27:643][  0]LogUProjectInfo:     LCL: "C:/UnrealEngine-5.1.0-release/LCL/LCL.uproject"
[2023.01.13-18.57.27:675][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.13-18.57.27:718][  0]LogCollectionManager: Loaded 0 collections in 0.001757 seconds
[2023.01.13-18.57.27:720][  0]LogFileCache: Scanning file cache for directory 'C:/UnrealEngine-5.1.0-release/LCL/Saved/Collections/' took 0.00s
[2023.01.13-18.57.27:721][  0]LogFileCache: Scanning file cache for directory 'C:/UnrealEngine-5.1.0-release/LCL/Content/Developers/wortb/Collections/' took 0.00s
[2023.01.13-18.57.27:722][  0]LogFileCache: Scanning file cache for directory 'C:/UnrealEngine-5.1.0-release/LCL/Content/Collections/' took 0.00s
[2023.01.13-18.57.28:001][  0]LogEngine: Initializing Engine...
[2023.01.13-18.57.28:009][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.01.13-18.57.28:010][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.01.13-18.57.28:012][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 809544E8C3CF9EF612D05B0BD807B50275A1E212), compiling. Is special engine material.
[2023.01.13-18.57.28:014][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 6D4551F7DC8676391952C18CEBEC0CAE389F9D0E), compiling. Is special engine material.
[2023.01.13-18.57.28:016][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: E16D8C31840C86AD27C9374B7BFC5C9B436984F2), compiling. Is special engine material.
[2023.01.13-18.57.28:019][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: C6DF4F6AD8C09EBDD402A5D574117F12E374462D), compiling. Is special engine material.
[2023.01.13-18.57.28:021][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: C5E9F967B2E5F4052EB910F7D7E367CBF37DE32D), compiling. Is special engine material.
[2023.01.13-18.57.28:023][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: A3DACE5F37566C30071C8597A5D0CA984FBFBABA), compiling. Is special engine material.
[2023.01.13-18.57.28:075][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.01.13-18.57.28:086][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-18.57.28:118][  0]LogAIModule: Creating AISystem for world Untitled
[2023.01.13-18.57.28:119][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.01.13-18.57.28:119][  0]LogInit: Texture streaming: Enabled
[2023.01.13-18.57.28:134][  0]LogAnalytics: Display: [UEEditor.UnrealEngine.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-0+++UE5+Release-5.1
[2023.01.13-18.57.28:141][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.01.13-18.57.28:152][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.01.13-18.57.28:153][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.01.13-18.57.28:154][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.01.13-18.57.28:155][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.01.13-18.57.28:155][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.01.13-18.57.28:155][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.01.13-18.57.28:155][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.01.13-18.57.28:155][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.01.13-18.57.28:155][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.01.13-18.57.28:155][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.13-18.57.28:155][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.13-18.57.28:155][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.13-18.57.28:155][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.13-18.57.28:155][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.13-18.57.28:155][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.13-18.57.28:155][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.13-18.57.28:155][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.13-18.57.28:156][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.13-18.57.28:156][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.13-18.57.28:156][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.13-18.57.28:162][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.13-18.57.28:187][  0]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.13-18.57.28:187][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.13-18.57.28:189][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.13-18.57.28:189][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.13-18.57.28:190][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.01.13-18.57.28:190][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-18.57.28:190][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-18.57.28:190][  0]LogInit: FAudioDevice initialized.
[2023.01.13-18.57.28:190][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.13-18.57.28:191][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.13-18.57.28:202][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.13-18.57.28:207][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.13-18.57.28:207][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: LCLEditor Win64 Development
[2023.01.13-18.57.28:208][  0]LogLiveCoding: Display: First instance in process group "UE_LCL_0xfe362701", spawning console
[2023.01.13-18.57.28:211][  0]LogLiveCoding: Display: Waiting for server
[2023.01.13-18.57.28:541][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.13-18.57.28:573][  0]LogInit: Transaction tracking system initialized
[2023.01.13-18.57.28:599][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../LCL/Saved/SourceControl/UncontrolledChangelists.json
[2023.01.13-18.57.28:599][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.13-18.57.28:604][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.005455 seconds (Found 116 uncontrolled assets)
[2023.01.13-18.57.28:626][  0]BlueprintLog: New page: Editor Load
[2023.01.13-18.57.28:731][  0]LocalizationService: Localization service is disabled
[2023.01.13-18.57.28:755][  0]TimingProfiler: Initialize
[2023.01.13-18.57.28:755][  0]TimingProfiler: OnSessionChanged
[2023.01.13-18.57.28:755][  0]LoadingProfiler: Initialize
[2023.01.13-18.57.28:755][  0]LoadingProfiler: OnSessionChanged
[2023.01.13-18.57.28:755][  0]NetworkingProfiler: Initialize
[2023.01.13-18.57.28:755][  0]NetworkingProfiler: OnSessionChanged
[2023.01.13-18.57.28:755][  0]MemoryProfiler: Initialize
[2023.01.13-18.57.28:755][  0]MemoryProfiler: OnSessionChanged
[2023.01.13-18.57.28:931][  0]LogFileCache: Scanning file cache for directory 'C:/UnrealEngine-5.1.0-release/LCL/Content/' took 0.01s
[2023.01.13-18.57.28:989][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.13-18.57.29:134][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.13-18.57.29:163][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.13-18.57.29:164][  0]SourceControl: Source control is disabled
[2023.01.13-18.57.29:164][  0]LogUnrealEdMisc: Loading editor; pre map load, took 6.255
[2023.01.13-18.57.29:165][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/UnrealEngine-5.1.0-release/FeaturePacks/StarterContent.upack)
[2023.01.13-18.57.29:166][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.01.13-18.57.29:194][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../LCL/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.01.13-18.57.29:194][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../LCL/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.01.13-18.57.29:194][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../LCL/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.01.13-18.57.29:195][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../LCL/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.01.13-18.57.29:195][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../LCL/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.01.13-18.57.29:196][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../LCL/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.01.13-18.57.29:196][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../LCL/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.01.13-18.57.29:196][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../LCL/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.01.13-18.57.29:197][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../LCL/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.01.13-18.57.29:198][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../LCL/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.01.13-18.57.29:199][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../LCL/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.01.13-18.57.29:199][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../LCL/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.01.13-18.57.29:201][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../LCL/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.01.13-18.57.29:201][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../LCL/Content/StarterContent/Maps/StarterMap.umap"
[2023.01.13-18.57.29:210][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../LCL/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.01.13-18.57.29:210][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../LCL/Content/StarterContent/Audio/Collapse01.uasset"
[2023.01.13-18.57.29:211][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../LCL/Content/StarterContent/Audio/Collapse02.uasset"
[2023.01.13-18.57.29:211][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.01.13-18.57.29:211][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.01.13-18.57.29:212][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../LCL/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.01.13-18.57.29:212][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.01.13-18.57.29:212][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2023.01.13-18.57.29:213][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2023.01.13-18.57.29:213][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2023.01.13-18.57.29:214][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../LCL/Content/StarterContent/Audio/Explosion01.uasset"
[2023.01.13-18.57.29:214][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2023.01.13-18.57.29:215][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2023.01.13-18.57.29:215][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../LCL/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.01.13-18.57.29:216][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2023.01.13-18.57.29:216][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2023.01.13-18.57.29:216][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2023.01.13-18.57.29:217][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../LCL/Content/StarterContent/Audio/Explosion02.uasset"
[2023.01.13-18.57.29:217][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../LCL/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.01.13-18.57.29:218][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2023.01.13-18.57.29:218][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2023.01.13-18.57.29:218][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../LCL/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.01.13-18.57.29:219][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2023.01.13-18.57.29:219][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2023.01.13-18.57.29:220][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../LCL/Content/StarterContent/Audio/Fire01.uasset"
[2023.01.13-18.57.29:220][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2023.01.13-18.57.29:220][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2023.01.13-18.57.29:221][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../LCL/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.01.13-18.57.29:221][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../LCL/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.01.13-18.57.29:221][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2023.01.13-18.57.29:222][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../LCL/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.01.13-18.57.29:222][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../LCL/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2023.01.13-18.57.29:223][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../LCL/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.01.13-18.57.29:223][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../LCL/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.01.13-18.57.29:224][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../LCL/Content/StarterContent/Audio/Light01.uasset"
[2023.01.13-18.57.29:224][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../LCL/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.01.13-18.57.29:224][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../LCL/Content/StarterContent/Audio/Light02.uasset"
[2023.01.13-18.57.29:225][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../LCL/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.01.13-18.57.29:225][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../LCL/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.01.13-18.57.29:225][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../LCL/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.01.13-18.57.29:226][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../LCL/Content/StarterContent/Audio/Smoke01.uasset"
[2023.01.13-18.57.29:226][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../LCL/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.01.13-18.57.29:226][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../LCL/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.01.13-18.57.29:227][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../LCL/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.01.13-18.57.29:227][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../LCL/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.01.13-18.57.29:227][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../LCL/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.01.13-18.57.29:228][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../LCL/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.01.13-18.57.29:229][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../LCL/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.01.13-18.57.29:233][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../LCL/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.01.13-18.57.29:233][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../LCL/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.01.13-18.57.29:233][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../LCL/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.01.13-18.57.29:234][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../LCL/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.01.13-18.57.29:235][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../LCL/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.01.13-18.57.29:235][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../LCL/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.01.13-18.57.29:236][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../LCL/Content/StarterContent/Particles/P_Fire.uasset"
[2023.01.13-18.57.29:236][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../LCL/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.01.13-18.57.29:237][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../LCL/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.01.13-18.57.29:237][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../LCL/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.01.13-18.57.29:238][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../LCL/Content/StarterContent/Audio/Steam01.uasset"
[2023.01.13-18.57.29:238][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../LCL/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.01.13-18.57.29:238][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../LCL/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.01.13-18.57.29:239][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "../../../LCL/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.01.13-18.57.29:239][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "../../../LCL/Content/StarterContent/Props/SM_Bush.uasset"
[2023.01.13-18.57.29:239][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "../../../LCL/Content/StarterContent/Props/SM_Chair.uasset"
[2023.01.13-18.57.29:240][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "../../../LCL/Content/StarterContent/Props/SM_CornerFrame.uasset"
[2023.01.13-18.57.29:240][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Couch.uasset" to "../../../LCL/Content/StarterContent/Props/SM_Couch.uasset"
[2023.01.13-18.57.29:240][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Door.uasset" to "../../../LCL/Content/StarterContent/Props/SM_Door.uasset"
[2023.01.13-18.57.29:241][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "../../../LCL/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2023.01.13-18.57.29:241][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "../../../LCL/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2023.01.13-18.57.29:241][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "../../../LCL/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2023.01.13-18.57.29:242][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "../../../LCL/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
