Log file open, 01/14/23 10:01:10
[2023.01.14-09.01.12:378][  0]LogMemory: Process Virtual Memory: 358.25 MB used, 358.25 MB peak
[2023.01.14-09.01.12:378][  0]LogMemory: Physical Memory: 15895.25 MB used,  49551.66 MB free, 65446.91 MB total
[2023.01.14-09.01.12:378][  0]LogMemory: Virtual Memory: 18113.59 MB used,  57061.32 MB free, 75174.91 MB total
[2023.01.14-09.01.12:378][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.01.14-09.01.12:385][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.01.14-09.01.12:425][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.01.14-09.01.12:432][  0]LogInit: Using OS detected language (en-US).
[2023.01.14-09.01.12:432][  0]LogInit: Using OS detected locale (en-DE).
[2023.01.14-09.01.12:457][  0]LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
[2023.01.14-09.01.12:626][  0]LogInit: Setting process to per monitor DPI aware
[2023.01.14-09.01.12:653][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.01.14-09.01.12:653][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.01.14-09.01.12:653][  0]LogWindowsTextInputMethodSystem:   - Russian (Russia) - (Keyboard).
[2023.01.14-09.01.12:653][  0]LogWindowsTextInputMethodSystem:   - English (United Kingdom) - (Keyboard).
[2023.01.14-09.01.12:653][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.01.14-09.01.12:775][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.01.14-09.01.12:775][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.01.14-09.01.14:197][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.01.14-09.01.14:198][  0]LogWindows: Attached monitors:
[2023.01.14-09.01.14:198][  0]LogWindows:     resolution: 2560x1440, work area: (0, 0) -> (2498, 1440), device: '\\.\DISPLAY1' [PRIMARY]
[2023.01.14-09.01.14:198][  0]LogWindows: Found 1 attached monitors.
[2023.01.14-09.01.14:198][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.01.14-09.01.14:199][  0]LogRHI: RHI Adapter Info:
[2023.01.14-09.01.14:199][  0]LogRHI:             Name: NVIDIA GeForce RTX 3060 Ti
[2023.01.14-09.01.14:199][  0]LogRHI:   Driver Version: 526.98 (internal:31.0.15.2698, unified:526.98)
[2023.01.14-09.01.14:199][  0]LogRHI:      Driver Date: 11-13-2022
[2023.01.14-09.01.14:199][  0]LogD3D12RHI:     GPU DeviceId: 0x2489 (for the marketing name, search the web for "GPU Device Id")
[2023.01.14-09.01.14:199][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.01.14-09.01.14:203][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.01.14-09.01.14:203][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.01.14-09.01.14:281][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.01.14-09.01.14:283][  0]LogD3D12RHI: Bindless resources are supported
[2023.01.14-09.01.14:283][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.01.14-09.01.14:283][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.01.14-09.01.14:283][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.01.14-09.01.14:283][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.01.14-09.01.14:283][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.01.14-09.01.14:283][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.01.14-09.01.14:333][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.01.14-09.01.14:333][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.01.14-09.01.14:333][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.01.14-09.01.14:348][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.01.14-09.01.14:348][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.01.14-09.01.14:349][  0]LogRHI: Texture pool is 4580 MB (70% of 6543 MB)
[2023.01.14-09.01.14:349][  0]LogD3D12RHI: Async texture creation enabled
[2023.01.14-09.01.14:350][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.01.14-09.01.14:438][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/UnrealEngine-5.1.0-release/LCL/LCL.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/UnrealEngine-5.1.0-release/LCL/Intermediate/TurnkeyReport_0.log" -log="C:/UnrealEngine-5.1.0-release/LCL/Intermediate/TurnkeyLog_0.log" -project="C:/UnrealEngine-5.1.0-release/LCL/LCL.uproject"  -platform=all'
[2023.01.14-09.01.14:439][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/UnrealEngine-5.1.0-release/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/UnrealEngine-5.1.0-release/LCL/LCL.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/UnrealEngine-5.1.0-release/LCL/Intermediate/TurnkeyReport_0.log" -log="C:/UnrealEngine-5.1.0-release/LCL/Intermediate/TurnkeyLog_0.log" -project="C:/UnrealEngine-5.1.0-release/LCL/LCL.uproject"  -platform=all" ]
[2023.01.14-09.01.14:510][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.01.14-09.01.14:510][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.01.14-09.01.14:510][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.01.14-09.01.14:510][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.01.14-09.01.14:510][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.01.14-09.01.14:510][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.14-09.01.14:510][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.14-09.01.14:512][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.14-09.01.14:514][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.14-09.01.14:516][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.14-09.01.14:519][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.14-09.01.14:535][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.14-09.01.14:535][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.14-09.01.14:535][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.14-09.01.14:535][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.14-09.01.14:535][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.14-09.01.14:535][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.14-09.01.14:535][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.14-09.01.14:535][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.14-09.01.14:535][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.14-09.01.14:535][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.14-09.01.14:576][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.14-09.01.14:576][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.14-09.01.14:600][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.14-09.01.14:600][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.14-09.01.14:600][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.14-09.01.14:600][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.14-09.01.14:600][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.14-09.01.14:600][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.14-09.01.14:611][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.14-09.01.14:611][  0]LogTargetPlatformManager:   ADPCM
[2023.01.14-09.01.14:611][  0]LogTargetPlatformManager:   PCM
[2023.01.14-09.01.14:622][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.14-09.01.14:622][  0]LogTargetPlatformManager:   BINKA
[2023.01.14-09.01.14:638][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.14-09.01.14:638][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.14-09.01.14:638][  0]LogTargetPlatformManager:   OGG
[2023.01.14-09.01.14:650][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.14-09.01.14:650][  0]LogTargetPlatformManager:   OPUS
[2023.01.14-09.01.14:757][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.14-09.01.14:764][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../LCL/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.14-09.01.14:764][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.14-09.01.14:764][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnginePak pak cache file ../../../Engine/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.14-09.01.14:765][  0]LogDerivedDataCache: Unable to find inner node EnginePak for hierarchy Hierarchy.
[2023.01.14-09.01.14:801][  0]LogDerivedDataCache: Speed tests for ../../../Engine/DerivedDataCache took 0.04 seconds
[2023.01.14-09.01.14:801][  0]LogDerivedDataCache: Display: Performance to ../../../Engine/DerivedDataCache: Latency=0.05ms. RandomReadSpeed=31.01MBs, RandomWriteSpeed=196.35MBs. Assigned SpeedClass 'Local'
[2023.01.14-09.01.14:803][  0]LogDerivedDataCache: Using Local data cache path ../../../Engine/DerivedDataCache: Writable
[2023.01.14-09.01.14:803][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.14-09.01.14:803][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.14-09.01.14:804][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.14-09.01.14:804][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.14-09.01.14:810][  0]LogShaderCompilers: Guid format shader working directory is 33 characters bigger than the processId version (../../../LCL/Intermediate/Shaders/WorkingDirectory/20048/).
[2023.01.14-09.01.14:810][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/wortb/AppData/Local/Temp/UnrealShaderWorkingDir/07682B7D442119CE518734927A733CE3/'.
[2023.01.14-09.01.14:811][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.14-09.01.14:811][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 16 workers.
[2023.01.14-09.01.17:578][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../LCL/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.14-09.01.17:579][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: ---
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: ---
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.14-09.01.17:737][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.14-09.01.18:680][  0]LogSlate: Using FreeType 2.10.0
[2023.01.14-09.01.18:691][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.14-09.01.18:740][  0]LogAssetRegistry: FAssetRegistry took 0.0116 seconds to start up
[2023.01.14-09.01.18:746][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.14-09.01.19:098][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.14-09.01.19:105][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.14-09.01.19:404][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED823000][00000886E4D11800 52] GlobalDefaults, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED824400][00000886E67C0000 52] Windows, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED824600][00000886E67C7800 52] WindowsEditor, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED823A00][00000886E67C5000 52] WindowsServer, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED822600][00000886E8970000 52] WindowsClient, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED824E00][00000886E51F5000 52] IOS, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED823600][00000886DCBF5000 52] iPadAir2, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED825000][00000886EDBA0000 52] IPadPro, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED825200][00000886EDBA2800 52] iPadAir3, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED824C00][00000886EDBA7800 52] iPadAir4, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED823800][00000886EDBAA000 52] iPadAir5, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED823C00][00000886EDBAC800 52] iPadMini4, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED823E00][00000886E51FC800 52] iPadMini5, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED821C00][00000886EDBA5000 52] iPadMini6, 
[2023.01.14-09.01.19:404][  0]LogDeviceProfileManager: 	[00000886ED824A00][00000886EDB85000 52] iPhone6S, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED826E00][00000886EDB82800 52] iPhone7, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED826C00][00000886EDB80000 52] iPodTouch7, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED822A00][00000886EDB8A000 52] iPhone6SPlus, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED824800][00000886EDB8C800 52] iPhone7Plus, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED825600][00000886E67CA000 52] iPhoneSE, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED822C00][00000886EDB90000 52] iPhone8, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED821800][00000886EDB95000 52] iPhone8Plus, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED825400][00000886EDB97800 52] iPhoneX, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED826200][00000886EDB9A000 52] iPhoneXS, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED822E00][00000886EDB9C800 52] iPhoneXSMax, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED825A00][00000886EDB87800 52] iPhoneXR, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED824000][00000886EDC10000 52] iPhone11, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED826A00][00000886EDC15000 52] iPhone11Pro, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED823400][00000886EDC17800 52] iPhone11ProMax, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED826400][00000886EDC1A000 52] iPhoneSE2, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED826600][00000886EDC1C800 52] iPhone12Mini, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED827000][00000886EDB92800 52] iPhone12, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED825E00][00000886EDC30000 52] iPhone12Pro, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED826000][00000886EDC35000 52] iPhone12ProMax, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED822800][00000886EDC37800 52] iPhone13Mini, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED827800][00000886EDC3A000 52] iPhone13, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED824200][00000886EDC3C800 52] iPhone13Pro, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED827A00][00000886EDC12800 52] iPhone13ProMax, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED827E00][00000886EDC40000 52] iPhoneSE3, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED828000][00000886EDC45000 52] iPhone14, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED827200][00000886EDC47800 52] iPhone14Plus, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED827400][00000886EDC4A000 52] iPhone14Pro, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED822000][00000886EDC4C800 52] iPhone14ProMax, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED828800][00000886EDC32800 52] iPadPro105, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED825800][00000886EDC50000 52] iPadPro129, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED828A00][00000886EDC55000 52] iPadPro97, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED828E00][00000886EDC57800 52] iPadPro2_129, 
[2023.01.14-09.01.19:405][  0]LogDeviceProfileManager: 	[00000886ED829000][00000886EDC5A000 52] iPad5, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED828200][00000886EDC5C800 52] iPad6, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED828400][00000886EDC42800 52] iPad7, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED825C00][00000886EDBC0000 52] iPad8, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED829800][00000886EDBC5000 52] iPad9, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED826800][00000886EDBC7800 52] iPad10, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED829A00][00000886EDBCA000 52] iPadPro11, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED829E00][00000886EDBCC800 52] iPadPro2_11, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82A000][00000886EDC52800 52] iPadPro3_11, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED829200][00000886EDC70000 52] iPadPro4_11, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED829400][00000886EDC75000 52] iPadPro3_129, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED827600][00000886EDC77800 52] iPadPro4_129, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82A800][00000886EDC7A000 52] iPadPro5_129, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED827C00][00000886EDC7C800 52] iPadPro6_129, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82AA00][00000886EDBC2800 52] AppleTV, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82AE00][00000886EDC80000 52] AppleTV4K, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82B000][00000886EDC85000 52] AppleTV2_4K, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82A200][00000886EDC87800 52] TVOS, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82C400][00000886EDC8C800 52] Mac, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82C600][00000886EDC8A000 52] MacEditor, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED828600][00000886EDC72800 52] MacClient, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82B600][00000886EDC90000 52] MacServer, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82A400][00000886EDC97800 52] Linux, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82CE00][00000886EDC95000 52] LinuxEditor, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82B800][00000886EDC9A000 52] LinuxArm64Editor, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED829C00][00000886EDC9C800 52] LinuxArm64, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82BA00][00000886EDC82800 52] LinuxClient, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82BC00][00000886EDCA0000 52] LinuxArm64Client, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82C200][00000886EDCA5000 52] LinuxServer, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82BE00][00000886EDCA7800 52] LinuxArm64Server, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82AC00][00000886EDCAA000 52] Android, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82C000][00000886EDCAC800 52] Android_Preview_OpenGL, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82D000][00000886EDC92800 52] Android_Preview_Vulkan, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED829600][00000886EDCB0000 52] Android_Low, 
[2023.01.14-09.01.19:406][  0]LogDeviceProfileManager: 	[00000886ED82B400][00000886EDCB5000 52] Android_Mid, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82B200][00000886EDCB7800 52] Android_High, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82D800][00000886EDCBA000 52] Android_Default, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82CC00][00000886EDCBC800 52] Android_Adreno4xx, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82DA00][00000886EDCA2800 52] Android_Adreno5xx_Low, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82DE00][00000886EDC60000 52] Android_Adreno5xx, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82E000][00000886EDC65000 52] Android_Adreno6xx, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82D200][00000886EDC67800 52] Android_Adreno6xx_Vulkan, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82D400][00000886EDC6A000 52] Android_Adreno7xx, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82C800][00000886EDC6C800 52] Android_Adreno7xx_Vulkan, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82E800][00000886EDCB2800 52] Android_Mali_T6xx, 
[2023.01.14-09.01.19:407][  0]LogDeviceProfileManager: 	[00000886ED82CA00][00000886EDCC0000 52] Android_Mali_T7xx, 
